client_id,שם,גיל,מגדר,עיר,סוג_שירות,תאריך_הצטרפות,סכום_תיק,הכנסה_חודשית,מספר_פניות_שנה_אחרונה,זמן_תגובה_ממוצע_שעות,שביעות_רצון,סטטוס,תאריך_נטישה
C2739,נדב צור,28,זכר,הרצליה,פנסיה,03/04/2024,1047221,6144,11,47.4,2,פעיל,
C2740,עומר צור,40,זכר,ירושלים,פנסיה,09/01/2024,1295985,6576,0,82.2,2,לא פעיל,18/05/2025
C2741,רון מימון,72,זכר,גבעתיים,חיסכון ארוך טווח,07/11/2024,1442779,2297,2,84.2,7,לא פעיל,31/03/2026
C2742,חיים פרנקל,56,זכר,חיפה,חיסכון ארוך טווח,01/06/2020,242891,1553,3,42.2,9,פעיל,
C2743,עידו כספי,69,זכר,ירושלים,ביטוח בריאות,06/07/2021,1030960,6066,3,12.9,5,פעיל,
C2744,יניב נחמני,65,זכר,רעננה,חיסכון ארוך טווח,10/10/2020,5149790,4240,9,24.7,7,פעיל,
C2745,תומר אוחנה,69,זכר,הוד השרון,ביטוח בריאות,02/05/2021,964580,315,9,30.6,7,לא פעיל,24/08/2021
C2746,גיא יפרח,25,זכר,ראשון לציון,פנסיה,05/08/2021,955045,3411,6,9.3,3,פעיל,
C2747,שרה אברהם,55,נקבה,גבעתיים,ביטוח בריאות,30/06/2022,494727,5126,7,81.7,9,פעיל,
C2748,מאור גבאי,56,זכר,ראשון לציון,ביטוח רכב,23/05/2023,1510137,1420,15,35.4,6,פעיל,
C2749,יצחק כץ,59,זכר,חיפה,ביטוח בריאות,12/08/2023,1279284,2889,4,20.4,3,פעיל,
C2750,סהר אזולאי,48,זכר,רעננה,חיסכון ארוך טווח,08/04/2023,1071769,849,15,84.4,10,פעיל,
C2751,שלמה פרנקל,56,זכר,ירושלים,ייעוץ מס,28/10/2022,986225,2694,7,16.2,5,פעיל,
C2752,רועי אלון,67,זכר,ירושלים,תכנון פיננסי,03/08/2019,416008,2386,9,13.4,4,לא פעיל,17/06/2021
C2753,דוד טויטו,36,זכר,מודיעין,פנסיה,04/05/2020,739131,5581,6,12.3,8,לא פעיל,17/12/2020
C2754,חיים שמש,64,זכר,אשדוד,ייעוץ מס,06/12/2023,1076842,647,1,24.1,6,פעיל,
C2755,תמר מזרחי,60,נקבה,גבעתיים,ביטוח רכב,31/08/2020,343951,5298,11,94.8,7,לא פעיל,24/12/2020
C2756,סהר הרשקוביץ,43,זכר,כפר סבא,חיסכון ארוך טווח,26/07/2023,874202,1738,8,48.3,9,פעיל,
C2757,גדי רביב,58,זכר,אשדוד,תכנון פיננסי,12/10/2019,748773,4365,15,91.8,4,פעיל,
C2758,לירן רוזן,37,זכר,הרצליה,ביטוח בריאות,24/06/2020,927127,4658,12,56.2,2,לא פעיל,03/09/2020
C2759,אמיר עזרא,52,זכר,ראשון לציון,ייעוץ השקעות,14/12/2022,1268190,502,0,66.6,4,לא פעיל,26/05/2023
C2760,שחר רוזן,49,זכר,אשדוד,פנסיה,07/11/2020,746566,223,8,29.9,9,פעיל,
C2761,אלון פרידמן,51,זכר,כפר סבא,ייעוץ השקעות,10/03/2022,1022656,6995,1,54.8,10,פעיל,
C2762,טל לרנר,54,זכר,כפר סבא,תכנון פיננסי,31/01/2023,727368,1423,1,89,3,לא פעיל,15/10/2024
C2763,סהר סלומון,35,זכר,ראשון לציון,פנסיה,03/12/2024,1298992,1980,0,18.6,1,לא פעיל,07/04/2025
C2764,מאור נגר,70,זכר,כפר סבא,חיסכון ארוך טווח,19/02/2024,1218631,4759,0,63.1,1,לא פעיל,14/12/2024
C2765,יניב קדוש,40,זכר,אשדוד,חיסכון ארוך טווח,10/09/2025,1743220,819,7,78.5,3,פעיל,
C2766,מאור ברזילי,65,זכר,תל אביב,ביטוח רכב,14/01/2023,1352913,656,6,2.3,5,לא פעיל,02/05/2023
C2767,צחי דוידוביץ,33,זכר,רמת גן,ביטוח רכב,24/07/2020,1212762,6239,8,26.1,7,לא פעיל,01/06/2022
C2768,טל דרור,56,זכר,גבעתיים,פנסיה,25/09/2025,1149243,6684,9,14.4,4,פעיל,
C2769,יריב פרידמן,31,זכר,כפר סבא,ביטוח בריאות,19/12/2023,875788,1295,3,60.9,1,פעיל,
C2770,קובי רוזן,31,זכר,ירושלים,ייעוץ מס,27/03/2022,654182,4507,8,59.1,8,לא פעיל,08/06/2023
C2771,שני מזרחי,69,נקבה,מודיעין,ביטוח בריאות,29/06/2025,1444472,1978,10,91.9,3,פעיל,
C2772,דור לביא,41,זכר,חיפה,תכנון פיננסי,07/07/2025,1374011,6611,12,11.7,9,פעיל,
C2773,שלמה עטר,35,זכר,חיפה,תכנון פיננסי,09/11/2021,1003564,4785,4,39.8,10,פעיל,
C2774,תומר הלוי,46,זכר,ירושלים,ביטוח רכב,16/03/2022,695745,1177,3,43.8,5,פעיל,
C2775,שלמה בכר,72,זכר,תל אביב,פנסיה,27/11/2022,844267,3160,9,4.3,10,פעיל,
C2776,מאור דוידוביץ,46,זכר,ראשון לציון,פנסיה,01/01/2025,628010,5429,14,48,8,פעיל,
C2777,ניר זילברמן,69,זכר,כפר סבא,פנסיה,14/09/2020,343069,1623,2,74.8,5,פעיל,
C2778,ליאור אדלר,56,זכר,פתח תקווה,חיסכון ארוך טווח,11/03/2019,672353,2166,13,39.5,6,לא פעיל,18/07/2019
C2779,אריאל ויס,57,זכר,הוד השרון,ביטוח חיים,16/06/2021,1014415,5743,3,36.7,6,פעיל,
C2780,יותם לביא,27,זכר,רעננה,ייעוץ מס,18/11/2019,271746,2312,4,21.1,8,לא פעיל,01/07/2020
C2781,רון נגר,35,זכר,גבעתיים,ביטוח בריאות,17/09/2021,1333095,4966,12,9.6,2,פעיל,
C2782,גיא מימון,57,זכר,מודיעין,ביטוח רכב,21/06/2019,255103,4095,3,55,1,לא פעיל,10/05/2020
C2783,רון ביטון,38,זכר,הרצליה,חיסכון ארוך טווח,12/02/2019,140573,6864,3,73.9,6,פעיל,
C2784,רון תורג׳מן,46,זכר,רמת גן,ביטוח חיים,10/06/2021,840614,6479,7,54.9,1,לא פעיל,31/05/2022
C2785,עמית עוז,50,זכר,פתח תקווה,פנסיה,19/01/2024,781003,457,14,66.8,9,לא פעיל,25/06/2024
C2786,אריאל פרידמן,44,זכר,פתח תקווה,תכנון פיננסי,05/12/2023,962910,5795,9,55,1,לא פעיל,18/02/2024
C2787,טל כספי,68,זכר,תל אביב,ביטוח בריאות,30/04/2024,1270702,5050,0,95.7,6,פעיל,
C2788,דור כספי,71,זכר,ראשון לציון,ביטוח בריאות,09/10/2021,983036,838,10,36.9,6,לא פעיל,25/06/2023
C2789,בועז צדיק,31,זכר,אשדוד,פנסיה,13/10/2024,1698468,2070,5,13.9,7,פעיל,
C2790,נתן עטר,61,זכר,באר שבע,ייעוץ השקעות,30/07/2024,1049045,3297,1,39.6,9,פעיל,
C2791,אייל הרשקוביץ,39,זכר,חיפה,ייעוץ השקעות,25/12/2019,559992,4178,6,71.7,2,פעיל,
C2792,ליאור צדיק,31,זכר,ראשון לציון,ייעוץ מס,10/11/2023,1196127,2937,1,36.5,10,לא פעיל,20/08/2024
C2793,יותם עזרא,56,זכר,הוד השרון,תכנון פיננסי,10/02/2022,949929,4740,15,19.7,10,פעיל,
C2794,מאור שפירא,30,זכר,רמת גן,ביטוח חיים,01/11/2024,19867,1612,11,13.9,5,לא פעיל,19/03/2025
C2795,דור סגל,38,זכר,חיפה,תכנון פיננסי,01/04/2019,315793,6218,4,72.3,5,לא פעיל,11/07/2020
C2796,אבי תמיר,28,זכר,מודיעין,ייעוץ השקעות,14/05/2021,979584,6290,2,10.5,10,פעיל,
C2797,יניב בן דוד,65,זכר,הרצליה,פנסיה,21/04/2022,1116096,3078,5,95.5,3,פעיל,
C2798,מאור צור,39,זכר,נתניה,ייעוץ השקעות,19/07/2019,618487,4380,8,47.2,4,פעיל,
C2799,יצחק עזרא,39,זכר,פתח תקווה,תכנון פיננסי,13/02/2023,710333,5838,6,60.1,2,לא פעיל,05/06/2024
C2800,שני דהן,71,נקבה,הרצליה,ביטוח רכב,05/10/2019,1014740,2800,12,7.2,5,לא פעיל,30/06/2020
C2801,רועי בוחבוט,48,זכר,פתח תקווה,ביטוח רכב,20/07/2025,1701541,6626,7,48.2,6,פעיל,
C2802,אריאל מזרחי,63,זכר,מודיעין,ייעוץ מס,18/09/2021,936998,5028,8,56.6,1,לא פעיל,09/08/2022
C2803,נדב בן דוד,39,זכר,אשדוד,ביטוח רכב,19/09/2022,905811,892,5,45,9,לא פעיל,29/07/2024
C2804,אמיר הלוי,41,זכר,רעננה,ביטוח בריאות,09/09/2023,1241167,4621,3,33.8,4,פעיל,
C2805,תומר סופר,33,זכר,תל אביב,תכנון פיננסי,12/03/2024,1232110,5414,13,41.5,1,פעיל,
C2806,נתן דרור,40,זכר,ירושלים,ייעוץ מס,18/10/2022,1246143,2261,1,20.8,2,לא פעיל,16/05/2023
C2807,ליאור דרור,36,זכר,ירושלים,ביטוח רכב,30/11/2025,1213656,2561,13,42.4,4,פעיל,
C2808,משה קדוש,39,זכר,פתח תקווה,ביטוח חיים,05/07/2021,538434,3731,15,15.4,5,פעיל,
C2809,ניר דיין,26,זכר,רמת גן,ביטוח רכב,12/08/2023,693279,6518,4,47.5,2,לא פעיל,28/10/2024
C2810,ליאור רפפורט,40,זכר,תל אביב,ייעוץ מס,27/10/2019,816790,1713,0,72.8,5,לא פעיל,20/04/2020
C2811,עומר בנימין,41,זכר,ראשון לציון,ביטוח רכב,16/03/2019,1067292,114,2,62,5,פעיל,
C2812,יריב זילברמן,48,זכר,נתניה,פנסיה,13/07/2020,998039,5300,10,93.7,7,לא פעיל,15/08/2021
C2813,צחי עזרא,58,זכר,גבעתיים,חיסכון ארוך טווח,20/05/2025,1013166,6957,12,13.5,9,לא פעיל,05/09/2026
C2814,תומר שטרן,72,זכר,תל אביב,ייעוץ מס,22/07/2023,1167546,375,4,95.8,8,לא פעיל,22/03/2024
C2815,בועז אלון,54,זכר,הרצליה,ביטוח בריאות,20/10/2025,1590503,1582,11,89.8,8,לא פעיל,06/01/2026
C2816,דור רוזן,36,זכר,רעננה,ביטוח חיים,07/07/2023,1076090,6729,12,26,1,פעיל,
C2817,לירן ינאי,55,זכר,גבעתיים,ביטוח בריאות,07/12/2024,1563857,2304,6,9,1,פעיל,
C2818,יוסי לרנר,41,זכר,הרצליה,חיסכון ארוך טווח,09/10/2023,1384930,6384,4,80.6,4,פעיל,
C2819,דני סלומון,68,זכר,אשדוד,ביטוח רכב,15/04/2022,952182,4167,13,7.8,5,לא פעיל,16/10/2022
C2820,שחר שפירא,56,זכר,תל אביב,תכנון פיננסי,18/07/2024,1556159,1903,6,91.7,7,פעיל,
C2821,ליאור זילברמן,69,זכר,חיפה,ביטוח בריאות,08/04/2021,1051395,5538,15,67.2,10,לא פעיל,27/08/2022
C2822,דור גנור,32,זכר,גבעתיים,תכנון פיננסי,29/03/2019,718697,1400,15,82.7,4,פעיל,
C2823,יצחק בנימין,47,זכר,ירושלים,תכנון פיננסי,25/04/2019,317614,6106,0,94.2,7,לא פעיל,12/02/2020
C2824,יוסי כספי,55,זכר,ראשון לציון,ייעוץ השקעות,07/02/2020,628633,4206,8,89.1,7,פעיל,
C2825,סהר אדלר,33,זכר,כפר סבא,ייעוץ מס,13/05/2025,1548701,665,5,77.2,7,פעיל,
C2826,נתן הלוי,26,זכר,באר שבע,פנסיה,25/03/2020,467164,4227,12,6.2,1,פעיל,
C2827,נתן אברהם,64,זכר,הרצליה,ביטוח בריאות,07/08/2019,558016,4721,6,73.3,4,לא פעיל,05/07/2021
C2828,רועי עוז,44,זכר,הרצליה,פנסיה,22/09/2022,1454882,3947,12,11.2,4,פעיל,
C2829,עמית דוידוביץ,48,זכר,פתח תקווה,ייעוץ מס,01/08/2019,316846,5257,4,6.2,4,לא פעיל,13/01/2020
C2830,גדי גנור,58,זכר,באר שבע,ייעוץ מס,22/02/2022,1270670,5585,5,94.5,10,פעיל,
C2831,רועי הלוי,34,זכר,מודיעין,תכנון פיננסי,13/08/2025,1739411,3613,11,7.4,1,לא פעיל,14/03/2027
C2832,שלמה בוחבוט,27,זכר,מודיעין,ביטוח בריאות,13/04/2024,869308,4072,5,47.8,2,לא פעיל,20/02/2026
C2833,יניב שגיא,54,זכר,חיפה,ביטוח בריאות,04/02/2024,1293068,6039,5,58.7,8,פעיל,
C2834,משה תמיר,46,זכר,הרצליה,ייעוץ מס,14/11/2025,1350077,3645,2,17.5,9,לא פעיל,23/09/2026
C2835,סהר דוידוביץ,34,זכר,רמת גן,תכנון פיננסי,20/12/2021,869312,1655,7,30.7,6,פעיל,
C2836,ליאור לרנר,71,זכר,מודיעין,פנסיה,08/07/2019,567705,4314,13,22.7,7,לא פעיל,24/10/2020
C2837,שחר מזרחי,39,זכר,אשדוד,ביטוח בריאות,03/10/2022,1161336,4760,3,75.4,3,פעיל,
C2838,יוסי זילברמן,67,זכר,נתניה,פנסיה,02/03/2020,531102,6695,9,63.2,10,פעיל,
C2839,לירן פרידמן,65,זכר,מודיעין,פנסיה,16/09/2019,341400,4150,11,75.2,10,פעיל,
C2840,איתי הלוי,55,זכר,באר שבע,פנסיה,05/08/2025,1044931,6329,13,5.7,2,פעיל,
C2841,אייל ברק,71,זכר,ראשון לציון,ביטוח חיים,09/11/2024,1219217,531,5,5,9,לא פעיל,15/03/2025
C2842,אמיר פרנקל,59,זכר,מודיעין,ביטוח רכב,06/04/2025,1301090,4021,15,21.7,2,פעיל,
C2843,אבי דרור,51,זכר,רעננה,ייעוץ השקעות,14/06/2023,1088849,3220,12,81.8,5,לא פעיל,19/10/2024
C2844,נתן מור,70,זכר,כפר סבא,חיסכון ארוך טווח,29/08/2021,642175,737,5,25.9,1,פעיל,
C2845,יותם רביב,70,זכר,רמת גן,ייעוץ מס,24/07/2021,474529,2279,10,84.9,1,פעיל,
C2846,סהר ברזילי,35,זכר,גבעתיים,ביטוח רכב,18/11/2021,454298,319,9,34.5,10,לא פעיל,15/12/2022
C2847,יצחק נגר,39,זכר,פתח תקווה,ייעוץ מס,10/06/2025,1608066,790,0,56.8,5,פעיל,
C2848,סהר גנור,61,זכר,מודיעין,ביטוח חיים,02/04/2022,1041768,4698,11,64.3,8,פעיל,
C2849,תומר וינר,45,זכר,גבעתיים,ביטוח רכב,26/03/2022,1332643,1894,12,3.2,9,לא פעיל,25/06/2022
C2850,בועז יפרח,51,זכר,תל אביב,חיסכון ארוך טווח,20/07/2020,614343,4761,14,90.5,2,פעיל,
C2851,איתי חזן,67,זכר,רעננה,תכנון פיננסי,31/08/2019,443303,6141,8,19.7,4,פעיל,
C2852,עידו חזן,58,זכר,נתניה,ייעוץ מס,05/04/2022,602317,2295,1,73.3,10,לא פעיל,24/03/2023
C2853,איתי גרינברג,33,זכר,פתח תקווה,פנסיה,30/06/2020,1143963,278,8,67.3,8,פעיל,
C2854,לירן אזולאי,32,זכר,אשדוד,ייעוץ מס,23/08/2024,1099846,1903,13,56.9,1,פעיל,
C2855,יצחק לביא,31,זכר,חיפה,ביטוח חיים,27/07/2025,1410504,5160,13,25,5,פעיל,
C2856,אריאל רוזן,29,זכר,תל אביב,ייעוץ מס,23/05/2023,594372,3635,11,82.6,10,פעיל,
C2857,יריב חזן,68,זכר,אשדוד,חיסכון ארוך טווח,18/06/2024,1068558,2968,9,23.7,1,פעיל,
C2858,אבי סופר,68,זכר,כפר סבא,ביטוח רכב,22/05/2021,1483380,5316,7,54.7,2,לא פעיל,02/09/2021
C2859,רון שטרן,60,זכר,ראשון לציון,תכנון פיננסי,23/04/2022,1419658,3833,6,26.4,1,לא פעיל,02/08/2022
C2860,גיא לרנר,48,זכר,חיפה,ביטוח רכב,20/07/2022,1422836,3756,2,10.9,1,לא פעיל,29/06/2023
C2861,לירן חזן,52,זכר,ירושלים,ביטוח רכב,23/01/2024,1339037,2391,9,48.4,5,לא פעיל,18/09/2024
C2862,לירן כהן,70,זכר,הוד השרון,ייעוץ מס,23/02/2019,235520,5593,15,28.5,10,פעיל,
C2863,יצחק סלומון,70,זכר,באר שבע,ביטוח בריאות,08/10/2022,886192,2283,1,43.5,10,פעיל,
C2864,נדב גנור,57,זכר,הרצליה,ייעוץ השקעות,20/03/2025,952912,2712,3,35.7,3,לא פעיל,19/06/2026
C2865,עידו לביא,59,זכר,חיפה,ביטוח חיים,21/02/2019,435743,2182,15,37,3,פעיל,
C2866,יותם זמיר,63,זכר,מודיעין,ייעוץ השקעות,19/02/2024,909405,6585,13,9.4,6,פעיל,
C2867,חיים בנימין,69,זכר,מודיעין,ביטוח רכב,01/10/2021,764221,1845,3,77.8,9,פעיל,
C2868,דור בנימין,28,זכר,נתניה,ייעוץ מס,20/07/2021,706957,5032,3,25.3,2,פעיל,
C2869,אמיר דהן,59,זכר,אשדוד,ביטוח בריאות,16/12/2023,1806261,4939,5,23.9,3,לא פעיל,23/02/2025
C2870,רון דרור,27,זכר,הוד השרון,ביטוח בריאות,13/11/2019,469649,2918,0,13.4,10,פעיל,
C2871,משה דוידוביץ,63,זכר,מודיעין,ייעוץ השקעות,15/06/2021,844626,2208,11,83.4,5,פעיל,
C2872,מאור פרץ,52,זכר,באר שבע,פנסיה,02/10/2022,1193499,941,14,14.2,2,פעיל,
C2873,צחי אוחנה,31,זכר,גבעתיים,ביטוח רכב,02/01/2023,894617,4102,6,61.1,10,פעיל,
C2874,אבי קליין,65,זכר,באר שבע,פנסיה,25/03/2025,1099771,1507,4,21,2,לא פעיל,15/07/2026
C2875,עומר סלומון,36,זכר,פתח תקווה,חיסכון ארוך טווח,23/11/2021,1286078,4315,5,52.7,7,לא פעיל,09/05/2022
C2876,אייל סלומון,38,זכר,אשדוד,ביטוח רכב,04/08/2022,885433,2634,5,74.2,6,לא פעיל,05/04/2023
C2877,דור עוז,40,זכר,הוד השרון,חיסכון ארוך טווח,06/11/2024,1202566,3870,7,95.3,6,פעיל,
C2878,תומר הרשקוביץ,51,זכר,ראשון לציון,ביטוח בריאות,14/10/2021,770539,5204,15,88.2,5,פעיל,
C2879,ניר מימון,62,זכר,הוד השרון,ביטוח רכב,05/01/2024,1005594,2766,5,65.8,7,פעיל,
C2880,ליאור חורב,54,זכר,ראשון לציון,חיסכון ארוך טווח,15/08/2021,867925,5148,13,79.3,3,פעיל,
C2881,עמית גנור,40,זכר,ראשון לציון,פנסיה,25/11/2022,783904,3774,3,54.4,10,פעיל,
C2882,עומר דוידוביץ,53,זכר,הוד השרון,ביטוח רכב,17/10/2024,1669472,3608,7,25.6,10,פעיל,
C2883,אבי שטרן,51,זכר,ראשון לציון,חיסכון ארוך טווח,24/09/2022,890458,2373,10,6.4,10,פעיל,
C2884,אמיר קליין,29,זכר,רמת גן,פנסיה,20/10/2020,620913,291,5,45.6,3,פעיל,
C2885,רון קדוש,72,זכר,נתניה,ייעוץ מס,02/12/2019,704899,669,0,13.9,7,לא פעיל,16/06/2020
C2886,רועי אדלר,72,זכר,כפר סבא,ביטוח רכב,08/03/2022,857487,5358,9,47.7,2,פעיל,
C2887,ניר שטרן,58,זכר,רמת גן,פנסיה,24/05/2022,824359,6064,6,44,4,פעיל,
C2888,צחי בן דוד,51,זכר,ירושלים,פנסיה,09/05/2021,1050296,2507,15,13.7,9,פעיל,
C2889,עומר צדיק,38,זכר,פתח תקווה,ביטוח רכב,06/05/2019,429380,4912,4,25.9,4,לא פעיל,04/09/2020
C2890,יניב חזן,53,זכר,חיפה,ייעוץ השקעות,19/04/2023,951047,1954,7,67.9,7,פעיל,
C2891,עמית שפירא,28,זכר,הוד השרון,פנסיה,01/03/2024,962370,4105,6,51.1,2,פעיל,
C2892,גיא גבאי,67,זכר,ירושלים,תכנון פיננסי,26/05/2020,285755,6466,6,40.9,9,פעיל,
C2893,חיים ויס,63,זכר,תל אביב,ביטוח בריאות,24/05/2021,839599,2519,14,14.4,6,פעיל,
C2894,צחי דהן,63,זכר,ירושלים,ביטוח רכב,26/12/2019,1005227,3625,13,83.9,3,לא פעיל,26/08/2021
C2895,עומר מלכה,28,זכר,מודיעין,פנסיה,07/07/2023,805088,2761,10,7.8,7,פעיל,
C2896,עידו פרנקל,58,זכר,הרצליה,פנסיה,22/08/2022,1137821,4930,3,17.5,4,לא פעיל,13/05/2023
C2897,נדב אוחנה,27,זכר,רעננה,ביטוח רכב,28/04/2019,614924,3577,3,40.9,1,לא פעיל,29/08/2020
C2898,גדי כץ,35,זכר,חיפה,פנסיה,20/06/2022,1312157,5841,15,91,2,לא פעיל,17/09/2023
C2899,יצחק זמיר,60,זכר,גבעתיים,חיסכון ארוך טווח,02/02/2024,1327718,4695,4,82.6,3,פעיל,
C2900,רועי נחמני,45,זכר,מודיעין,ביטוח רכב,21/07/2020,1054332,5648,15,81.1,4,פעיל,
C2901,ליאור בנימין,28,זכר,אשדוד,ייעוץ מס,10/07/2021,671526,2856,2,52.5,5,לא פעיל,08/08/2022
